ID,AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME
230441,26-39,female,majority,0-9y,high school,poverty,0.3642432277883203,1.0,after 2015,0.0,1.0,10238,14000.0,sedan,0,0,0,0.0
395714,26-39,female,majority,10-19y,none,working class,0.3524475174384347,0.0,before 2015,0.0,1.0,32765,8000.0,sedan,1,0,0,0.0
282809,26-39,female,majority,10-19y,high school,working class,0.3865534959712492,1.0,before 2015,0.0,0.0,10238,11000.0,sedan,0,0,0,0.0
4617,26-39,male,majority,10-19y,university,upper class,0.6976300010187892,1.0,after 2015,1.0,0.0,32765,12000.0,sports car,3,1,2,0.0
513598,40-64,male,majority,20-29y,university,upper class,0.6051303442238017,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,3,0,2,0.0
283429,65+,male,majority,10-19y,none,working class,0.4196906972513701,1.0,before 2015,1.0,1.0,32765,10000.0,sedan,3,3,0,0.0
959292,65+,female,majority,10-19y,university,upper class,0.666940244836433,1.0,before 2015,1.0,1.0,10238,9000.0,sedan,2,0,2,0.0
838006,16-25,male,minority,0-9y,none,poverty,0.3360517759929724,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,0,0,0,1.0
867596,26-39,female,majority,0-9y,high school,working class,0.4201886962009328,0.0,after 2015,1.0,1.0,10238,9000.0,sedan,0,0,0,1.0
114270,16-25,male,majority,0-9y,university,upper class,0.6564208952879778,1.0,before 2015,1.0,0.0,10238,9000.0,sedan,0,0,0,0.0
138549,65+,male,majority,10-19y,high school,upper class,0.6855793795050787,1.0,after 2015,1.0,1.0,32765,7000.0,sedan,2,0,5,0.0
79260,26-39,male,majority,10-19y,university,middle class,0.4772592012898568,0.0,before 2015,0.0,1.0,10238,13000.0,sedan,2,0,4,1.0
236645,26-39,male,majority,10-19y,university,middle class,0.5711046895484534,1.0,before 2015,1.0,0.0,10238,13000.0,sedan,4,1,2,0.0
878870,26-39,female,majority,10-19y,high school,poverty,0.160705687872896,1.0,before 2015,0.0,0.0,10238,15000.0,sedan,1,0,0,1.0
79654,26-39,female,majority,10-19y,university,upper class,0.5835385396760442,1.0,before 2015,1.0,0.0,32765,9000.0,sedan,2,1,0,0.0
824647,26-39,female,majority,10-19y,high school,poverty,0.4233795488037928,1.0,before 2015,0.0,0.0,10238,,sedan,0,0,1,0.0
147573,16-25,male,majority,0-9y,high school,poverty,0.3412799504711933,1.0,before 2015,0.0,0.0,10238,14000.0,sedan,0,0,0,1.0
742796,16-25,male,majority,0-9y,none,poverty,0.3660278989452595,0.0,before 2015,0.0,0.0,32765,13000.0,sedan,0,0,0,1.0
298620,40-64,female,minority,20-29y,none,middle class,,1.0,before 2015,0.0,1.0,32765,6000.0,sports car,5,2,3,0.0
495699,26-39,male,majority,0-9y,none,working class,0.3960967930795871,0.0,before 2015,1.0,1.0,32765,8000.0,sedan,0,0,0,0.0
99995,40-64,female,majority,20-29y,high school,working class,0.337665529526617,1.0,before 2015,0.0,0.0,92101,18000.0,sedan,0,0,0,0.0
27172,40-64,male,majority,20-29y,university,upper class,,1.0,before 2015,1.0,0.0,10238,12000.0,sedan,3,0,2,0.0
167901,65+,male,minority,20-29y,high school,upper class,0.538136083476877,1.0,before 2015,1.0,1.0,32765,7000.0,sedan,6,3,2,0.0
48680,40-64,male,majority,20-29y,high school,working class,0.5141863808882946,0.0,before 2015,1.0,1.0,10238,10000.0,sedan,0,2,2,1.0
511051,26-39,male,majority,10-19y,none,working class,0.5543453228047174,1.0,before 2015,0.0,0.0,32765,11000.0,sedan,1,2,2,0.0
734835,26-39,male,majority,0-9y,none,working class,0.4616897166171542,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,0,0,0,1.0
764054,40-64,male,majority,20-29y,none,upper class,,1.0,before 2015,1.0,0.0,10238,12000.0,sedan,2,2,2,0.0
265334,16-25,male,majority,0-9y,high school,poverty,,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,0,0,0,1.0
187033,16-25,male,majority,0-9y,high school,working class,0.4106819499455472,0.0,before 2015,0.0,0.0,10238,14000.0,sedan,0,0,0,1.0
327169,40-64,female,minority,20-29y,high school,upper class,0.6636630728417405,1.0,after 2015,1.0,1.0,10238,8000.0,sedan,2,0,5,0.0
792276,65+,male,majority,30y+,high school,upper class,0.6420966704689359,1.0,after 2015,1.0,1.0,10238,12000.0,sedan,5,1,2,0.0
636102,26-39,female,majority,10-19y,university,middle class,0.747285655552212,0.0,after 2015,0.0,0.0,32765,17000.0,sedan,0,0,0,1.0
91246,26-39,male,majority,10-19y,high school,working class,0.3566396714745861,1.0,after 2015,1.0,1.0,10238,8000.0,sedan,3,0,1,0.0
531284,40-64,male,majority,20-29y,university,upper class,0.6016258241392335,1.0,before 2015,0.0,1.0,10238,,sedan,2,2,1,0.0
778864,65+,female,minority,0-9y,university,upper class,0.3895896430375335,1.0,after 2015,0.0,1.0,10238,,sedan,0,0,0,0.0
49051,26-39,male,majority,10-19y,university,middle class,0.5322729390581074,1.0,before 2015,1.0,0.0,10238,9000.0,sedan,2,0,1,0.0
372338,65+,female,majority,30y+,university,upper class,0.8614390949319598,1.0,after 2015,1.0,1.0,10238,11000.0,sedan,4,0,0,0.0
273524,26-39,male,majority,10-19y,high school,working class,0.3286328933175813,0.0,before 2015,0.0,1.0,10238,9000.0,sedan,0,1,5,0.0
121362,16-25,male,majority,0-9y,university,middle class,0.4778446821040133,1.0,before 2015,1.0,1.0,32765,10000.0,sedan,0,0,0,1.0
852429,65+,female,majority,0-9y,university,upper class,0.5669251291741684,0.0,before 2015,1.0,1.0,10238,10000.0,sedan,0,0,0,0.0
698433,40-64,male,majority,20-29y,high school,middle class,0.4109851290714213,0.0,before 2015,1.0,0.0,10238,15000.0,sedan,3,1,1,0.0
685176,16-25,female,majority,0-9y,high school,middle class,0.6041047893367332,1.0,after 2015,0.0,0.0,10238,14000.0,sedan,0,0,0,0.0
967869,40-64,female,majority,20-29y,none,upper class,0.5496378489364446,1.0,after 2015,1.0,1.0,32765,12000.0,sports car,3,0,0,0.0
518593,65+,male,majority,10-19y,university,upper class,0.7059601788520873,1.0,before 2015,0.0,1.0,10238,,sedan,0,0,2,0.0
735501,16-25,male,majority,0-9y,university,working class,,1.0,after 2015,0.0,1.0,10238,13000.0,sedan,0,0,0,0.0
521217,16-25,male,majority,0-9y,university,middle class,0.3891654356598959,1.0,before 2015,0.0,0.0,10238,13000.0,sedan,0,0,0,0.0
26816,26-39,male,majority,10-19y,university,upper class,0.4595544325174388,0.0,after 2015,1.0,1.0,32765,6000.0,sedan,5,0,1,0.0
911327,40-64,male,majority,20-29y,university,upper class,0.5360446985709163,0.0,before 2015,0.0,1.0,10238,11000.0,sedan,3,0,4,0.0
917153,16-25,male,majority,0-9y,none,poverty,0.2667602155246711,0.0,before 2015,0.0,0.0,10238,16000.0,sedan,0,0,0,1.0
962697,65+,female,majority,10-19y,high school,middle class,0.5604078461466384,1.0,after 2015,1.0,1.0,10238,10000.0,sedan,0,1,0,0.0
736939,16-25,female,majority,0-9y,high school,working class,0.4547714598756744,0.0,before 2015,1.0,0.0,10238,14000.0,sedan,0,0,0,1.0
964920,65+,male,majority,30y+,university,upper class,0.5177781682653934,1.0,after 2015,1.0,1.0,21217,10000.0,sedan,5,0,2,1.0
561193,65+,male,majority,10-19y,university,upper class,0.4876462562380029,1.0,after 2015,1.0,1.0,32765,6000.0,sedan,3,1,0,0.0
162153,40-64,male,majority,20-29y,university,upper class,0.6353628898200985,1.0,after 2015,1.0,1.0,32765,8000.0,sedan,7,3,1,0.0
805808,26-39,female,majority,10-19y,university,middle class,0.4153851993182952,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,0,0,1,0.0
609461,16-25,male,majority,0-9y,university,upper class,0.4331758195251915,0.0,after 2015,0.0,1.0,10238,13000.0,sedan,0,0,0,0.0
988795,26-39,male,majority,10-19y,university,middle class,0.4334373332918408,1.0,before 2015,0.0,0.0,32765,13000.0,sports car,1,0,1,0.0
837306,40-64,male,majority,0-9y,university,upper class,,0.0,before 2015,1.0,0.0,10238,13000.0,sedan,0,0,0,1.0
535459,26-39,male,minority,10-19y,high school,middle class,0.6007318760872948,1.0,after 2015,0.0,0.0,10238,17000.0,sedan,2,0,1,0.0
240838,40-64,male,majority,20-29y,university,upper class,0.5726102177818728,1.0,before 2015,1.0,1.0,10238,13000.0,sedan,2,1,4,0.0
548365,26-39,male,majority,10-19y,university,middle class,0.4367305097057258,0.0,before 2015,0.0,1.0,10238,15000.0,sedan,0,0,1,0.0
470492,65+,female,majority,30y+,high school,upper class,,1.0,after 2015,0.0,1.0,10238,11000.0,sedan,5,0,4,0.0
746070,26-39,female,majority,10-19y,high school,upper class,0.6060530513609844,1.0,before 2015,0.0,1.0,32765,10000.0,sedan,1,1,0,0.0
226874,16-25,female,majority,0-9y,university,middle class,0.5027318515470814,1.0,before 2015,0.0,0.0,10238,14000.0,sedan,0,0,0,0.0
341827,16-25,female,majority,0-9y,none,poverty,0.4011841772135012,1.0,before 2015,0.0,1.0,32765,11000.0,sedan,0,0,0,0.0
642266,26-39,male,majority,10-19y,high school,working class,0.4122108362171879,1.0,after 2015,0.0,1.0,10238,12000.0,sedan,0,0,1,0.0
513169,26-39,female,majority,10-19y,high school,upper class,0.64131129293442,1.0,before 2015,0.0,1.0,10238,13000.0,sedan,2,0,0,0.0
703002,16-25,male,majority,0-9y,university,upper class,,1.0,after 2015,0.0,0.0,10238,13000.0,sedan,0,0,0,0.0
364544,26-39,male,majority,0-9y,high school,working class,0.3911383064250576,1.0,before 2015,0.0,0.0,10238,15000.0,sedan,0,0,0,1.0
247706,65+,male,majority,0-9y,none,middle class,0.4547790641267574,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,0,0,0,1.0
738452,16-25,female,majority,0-9y,high school,poverty,0.2487925450724857,0.0,after 2015,1.0,0.0,10238,16000.0,sedan,0,0,0,1.0
961602,16-25,male,majority,0-9y,high school,poverty,0.2347600240130202,1.0,before 2015,0.0,1.0,92101,11000.0,sedan,0,0,0,1.0
646277,26-39,female,majority,10-19y,university,working class,0.4548048427285145,1.0,before 2015,0.0,1.0,92101,13000.0,sedan,2,0,0,1.0
727175,65+,female,minority,10-19y,high school,upper class,0.6353269734201827,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,0,0,0,0.0
332232,40-64,male,majority,0-9y,high school,middle class,0.4014535021639726,1.0,before 2015,1.0,1.0,10238,13000.0,sports car,0,0,0,1.0
430928,65+,female,majority,30y+,university,upper class,0.4439319540306951,0.0,before 2015,1.0,1.0,10238,9000.0,sedan,3,0,2,0.0
835670,16-25,male,majority,0-9y,high school,poverty,0.4545587544123305,0.0,before 2015,0.0,1.0,10238,10000.0,sedan,0,0,0,1.0
500563,40-64,female,majority,20-29y,university,upper class,0.6930667073982335,1.0,before 2015,1.0,1.0,10238,,sedan,2,0,1,0.0
373844,26-39,male,majority,0-9y,university,upper class,0.5073241356207076,1.0,before 2015,0.0,1.0,32765,12000.0,sedan,0,0,0,0.0
271618,40-64,male,majority,10-19y,high school,working class,0.3811525557741302,1.0,before 2015,1.0,1.0,32765,11000.0,sedan,1,0,1,0.0
150072,16-25,female,majority,0-9y,none,poverty,,0.0,before 2015,0.0,0.0,21217,14000.0,sedan,0,0,0,1.0
519204,65+,male,majority,30y+,high school,middle class,0.3735482790335238,1.0,before 2015,1.0,1.0,32765,4000.0,sedan,18,0,9,0.0
28902,26-39,female,majority,0-9y,high school,upper class,0.6789816549655315,1.0,before 2015,1.0,1.0,10238,9000.0,sedan,0,0,0,1.0
867141,16-25,male,majority,0-9y,university,middle class,0.4671006006948029,1.0,before 2015,0.0,1.0,10238,,sedan,0,0,0,1.0
777741,40-64,female,majority,20-29y,university,middle class,0.6031812914139848,0.0,before 2015,1.0,1.0,32765,8000.0,sedan,1,0,0,0.0
791033,26-39,female,majority,0-9y,university,upper class,0.7259663789079857,1.0,after 2015,1.0,1.0,32765,,sedan,0,0,0,0.0
788111,40-64,female,minority,20-29y,high school,poverty,0.4544471564329259,1.0,before 2015,1.0,1.0,10238,,sedan,1,0,1,0.0
910245,26-39,female,minority,0-9y,none,working class,0.4060786898349925,0.0,before 2015,0.0,1.0,10238,13000.0,sedan,0,0,0,1.0
434349,26-39,male,majority,10-19y,high school,upper class,0.7184397644508588,1.0,after 2015,0.0,0.0,10238,12000.0,sedan,2,0,1,0.0
120752,40-64,female,majority,0-9y,high school,poverty,0.3360557592308053,0.0,before 2015,0.0,1.0,32765,10000.0,sedan,0,0,0,1.0
922468,26-39,female,majority,10-19y,none,working class,0.4217496501415939,1.0,before 2015,0.0,0.0,92101,,sedan,1,0,0,1.0
233554,16-25,female,majority,0-9y,high school,poverty,0.3377975291631965,0.0,before 2015,0.0,0.0,10238,9000.0,sedan,0,0,0,1.0
315150,26-39,female,majority,10-19y,high school,poverty,0.2438782761572769,1.0,before 2015,0.0,1.0,10238,,sedan,0,0,0,0.0
879915,40-64,male,majority,20-29y,university,middle class,0.5390231589058753,1.0,after 2015,0.0,1.0,10238,14000.0,sedan,4,3,4,0.0
10129,26-39,female,majority,0-9y,none,working class,0.487680840496577,1.0,before 2015,0.0,1.0,10238,13000.0,sedan,0,0,0,1.0
791517,40-64,male,majority,0-9y,high school,working class,0.3168533300302581,1.0,before 2015,0.0,1.0,32765,12000.0,sedan,0,0,0,1.0
914534,16-25,female,majority,0-9y,university,working class,,1.0,after 2015,0.0,1.0,10238,13000.0,sedan,0,0,0,0.0
70755,16-25,female,majority,0-9y,high school,poverty,0.3598177475144207,0.0,before 2015,1.0,0.0,10238,,sedan,0,0,0,1.0
499069,16-25,female,majority,0-9y,high school,middle class,0.2776304436538508,1.0,after 2015,1.0,1.0,10238,12000.0,sports car,0,0,0,0.0
348519,65+,male,majority,20-29y,high school,upper class,0.5136368091119007,1.0,before 2015,1.0,1.0,10238,10000.0,sports car,5,1,3,0.0
836689,40-64,female,majority,0-9y,university,upper class,0.5996717553393089,1.0,before 2015,1.0,1.0,32765,,sedan,0,0,0,1.0
553327,65+,male,majority,10-19y,none,upper class,0.4083668306604483,1.0,after 2015,1.0,1.0,10238,14000.0,sedan,0,0,0,0.0
563342,65+,female,majority,0-9y,university,upper class,0.7266055391975765,1.0,before 2015,0.0,1.0,10238,13000.0,sedan,0,0,0,0.0
133862,65+,male,majority,30y+,none,poverty,0.4987236862655294,0.0,after 2015,0.0,1.0,92101,13000.0,sedan,6,0,2,0.0
390703,26-39,male,majority,10-19y,university,middle class,0.5960649709293704,0.0,before 2015,0.0,1.0,10238,9000.0,sedan,1,0,2,1.0
911755,40-64,female,majority,20-29y,university,middle class,0.4471842921249161,1.0,before 2015,0.0,0.0,10238,16000.0,sedan,1,1,2,1.0
984965,26-39,male,majority,10-19y,none,poverty,0.2852883968859366,1.0,before 2015,0.0,0.0,10238,,sports car,0,0,1,0.0
819196,65+,male,majority,0-9y,none,middle class,0.658222371703196,0.0,before 2015,1.0,1.0,32765,,sports car,0,0,0,1.0
402995,40-64,male,majority,20-29y,university,upper class,0.5314620230458572,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,8,1,4,0.0
784441,40-64,female,majority,10-19y,none,poverty,0.2335483431274285,0.0,before 2015,0.0,1.0,10238,13000.0,sedan,0,1,0,0.0
453940,16-25,male,majority,0-9y,none,poverty,0.3768178228435793,1.0,before 2015,0.0,1.0,10238,15000.0,sedan,0,0,0,0.0
709508,26-39,female,majority,10-19y,none,middle class,0.5667507946435171,0.0,before 2015,0.0,1.0,10238,13000.0,sedan,1,0,1,0.0
292051,26-39,female,majority,10-19y,none,poverty,0.4743758463221647,1.0,before 2015,0.0,0.0,10238,15000.0,sedan,2,0,0,0.0
383423,16-25,female,majority,0-9y,none,poverty,0.3387308869583736,1.0,before 2015,0.0,0.0,10238,,sedan,0,0,0,1.0
84004,40-64,female,majority,20-29y,university,upper class,0.7582763049169894,1.0,after 2015,1.0,1.0,10238,9000.0,sedan,1,1,1,0.0
536546,16-25,female,majority,0-9y,university,middle class,0.5463825431033477,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,0,0,0,0.0
942224,40-64,female,majority,20-29y,none,middle class,0.5617018828890193,1.0,before 2015,0.0,1.0,10238,13000.0,sedan,0,0,0,0.0
807008,26-39,male,majority,10-19y,high school,poverty,0.3037442394619614,1.0,before 2015,0.0,0.0,10238,,sedan,0,0,0,1.0
10740,40-64,female,minority,0-9y,high school,middle class,0.6018479682838411,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,0,0,0,0.0
401573,65+,male,minority,20-29y,high school,upper class,0.5702598289580935,1.0,before 2015,0.0,1.0,10238,6000.0,sedan,5,0,4,0.0
243010,16-25,male,majority,0-9y,university,poverty,0.4186940795440341,0.0,before 2015,0.0,1.0,10238,8000.0,sedan,0,0,0,1.0
596282,40-64,female,minority,20-29y,university,upper class,0.699425311422729,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,2,0,2,0.0
355897,40-64,female,minority,10-19y,high school,upper class,0.7383979641751491,1.0,after 2015,0.0,1.0,10238,11000.0,sedan,1,0,2,0.0
936100,26-39,female,majority,10-19y,high school,middle class,,1.0,before 2015,1.0,1.0,32765,,sedan,1,2,0,1.0
119690,16-25,male,minority,0-9y,high school,working class,0.3864007509634245,0.0,before 2015,0.0,0.0,10238,15000.0,sedan,0,0,0,1.0
793,40-64,female,majority,20-29y,university,upper class,0.5235691485278864,1.0,after 2015,1.0,1.0,10238,9000.0,sedan,0,1,1,0.0
727943,16-25,male,majority,0-9y,university,middle class,0.5757707974509628,1.0,before 2015,0.0,0.0,10238,11000.0,sedan,0,0,0,1.0
735970,40-64,male,majority,20-29y,university,working class,0.4849226786837624,1.0,before 2015,0.0,1.0,10238,13000.0,sedan,4,2,5,0.0
584478,40-64,male,majority,20-29y,high school,middle class,0.5201339798328273,0.0,before 2015,0.0,0.0,10238,15000.0,sedan,0,1,4,0.0
837784,26-39,male,majority,10-19y,university,middle class,0.4451873369326039,0.0,before 2015,0.0,1.0,10238,16000.0,sports car,0,0,0,0.0
339353,16-25,female,majority,0-9y,none,poverty,0.4327977014446128,1.0,before 2015,0.0,0.0,10238,16000.0,sedan,0,0,0,0.0
158167,40-64,female,majority,20-29y,university,upper class,0.7031338233006582,1.0,after 2015,1.0,1.0,32765,11000.0,sedan,1,0,0,0.0
815396,40-64,male,majority,20-29y,university,upper class,0.5924263144055677,1.0,before 2015,0.0,1.0,10238,12000.0,sedan,6,1,7,0.0
238221,26-39,female,majority,10-19y,university,upper class,0.6135902058261472,1.0,after 2015,0.0,1.0,10238,14000.0,sedan,0,0,1,0.0
585019,65+,male,majority,30y+,university,upper class,0.5392386183732969,1.0,after 2015,1.0,1.0,32765,10000.0,sedan,8,2,3,0.0
197763,40-64,male,majority,20-29y,university,upper class,0.4796771646619314,0.0,after 2015,1.0,0.0,10238,14000.0,sedan,1,0,2,0.0
547974,65+,male,majority,20-29y,high school,upper class,0.5979905963582334,0.0,before 2015,1.0,1.0,10238,12000.0,sedan,2,1,7,1.0
36103,40-64,male,majority,20-29y,high school,middle class,0.6101559992595543,1.0,after 2015,0.0,1.0,10238,10000.0,sedan,6,0,6,0.0
367973,40-64,female,majority,20-29y,high school,working class,0.3864689941395288,1.0,before 2015,0.0,1.0,10238,16000.0,sedan,0,0,1,0.0
507548,65+,female,minority,10-19y,university,middle class,0.6269620832137512,1.0,before 2015,1.0,0.0,32765,12000.0,sports car,2,0,1,0.0
725583,40-64,male,majority,20-29y,university,upper class,0.7367504567066312,1.0,before 2015,0.0,1.0,10238,15000.0,sedan,3,0,3,0.0
652947,40-64,male,majority,20-29y,high school,upper class,0.5660565943361106,1.0,after 2015,1.0,1.0,10238,11000.0,sedan,7,0,3,0.0
429947,65+,male,majority,30y+,university,upper class,,0.0,after 2015,0.0,1.0,10238,12000.0,sports car,6,0,5,0.0
550812,26-39,male,majority,10-19y,high school,upper class,0.642579092659453,1.0,before 2015,1.0,1.0,10238,9000.0,sedan,0,0,3,0.0
759069,65+,female,minority,10-19y,none,working class,0.4069403414695376,1.0,before 2015,1.0,1.0,10238,8000.0,sedan,0,0,0,0.0
865947,40-64,female,majority,10-19y,university,upper class,0.4619447260307458,1.0,before 2015,1.0,1.0,32765,7000.0,sedan,1,2,0,1.0
22073,16-25,female,majority,0-9y,university,working class,0.3459734247812538,1.0,before 2015,0.0,1.0,10238,15000.0,sedan,0,0,0,1.0
452828,26-39,female,minority,10-19y,high school,upper class,0.6304263342185482,1.0,after 2015,1.0,1.0,10238,11000.0,sedan,0,0,0,0.0
58535,26-39,male,majority,0-9y,university,middle class,0.4393528235041638,0.0,after 2015,1.0,1.0,10238,8000.0,sedan,0,0,0,1.0
899994,16-25,male,majority,0-9y,high school,poverty,0.4041085457217009,1.0,before 2015,0.0,1.0,10238,,sedan,0,0,0,0.0
910385,26-39,male,majority,10-19y,none,poverty,,0.0,after 2015,0.0,0.0,10238,15000.0,sedan,1,0,1,0.0
244931,65+,male,majority,0-9y,university,upper class,0.5082740148521835,1.0,after 2015,1.0,1.0,10238,9000.0,sedan,0,0,0,0.0
328633,16-25,male,majority,0-9y,university,middle class,0.41480763135074,0.0,before 2015,0.0,0.0,10238,13000.0,sedan,0,0,0,1.0
205549,65+,male,majority,10-19y,high school,upper class,0.6202806985864459,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,2,0,1,0.0
835185,65+,female,majority,30y+,university,upper class,0.7538585911148775,1.0,after 2015,1.0,1.0,32765,8000.0,sedan,2,0,1,0.0
955052,65+,female,majority,30y+,university,upper class,0.7040167848993909,0.0,before 2015,1.0,1.0,32765,9000.0,sedan,8,3,2,0.0
61203,40-64,female,majority,0-9y,university,upper class,0.6391504458264309,0.0,after 2015,0.0,0.0,10238,13000.0,sedan,0,0,0,1.0
271211,26-39,male,majority,10-19y,high school,middle class,0.4150412288500029,1.0,after 2015,1.0,1.0,10238,9000.0,sedan,1,0,3,0.0
695076,16-25,female,majority,0-9y,high school,poverty,0.4380507011715331,1.0,before 2015,0.0,1.0,10238,18000.0,sedan,0,0,0,0.0
354117,16-25,male,majority,0-9y,high school,middle class,0.5692990604033793,1.0,before 2015,0.0,1.0,10238,16000.0,sedan,0,0,0,0.0
802774,65+,female,minority,0-9y,university,upper class,0.7455090188134991,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,0,0,0,0.0
727827,16-25,female,majority,0-9y,university,working class,0.4451567199459931,0.0,before 2015,0.0,1.0,21217,10000.0,sedan,0,0,0,1.0
581027,40-64,female,majority,20-29y,high school,middle class,0.5010614346395708,1.0,after 2015,1.0,0.0,32765,11000.0,sedan,4,1,0,0.0
45776,16-25,female,majority,0-9y,high school,poverty,0.4556290811270317,1.0,after 2015,0.0,0.0,10238,17000.0,sedan,0,0,0,0.0
553534,65+,male,majority,30y+,university,upper class,0.4709099425273894,1.0,before 2015,1.0,1.0,10238,13000.0,sedan,4,0,4,0.0
631499,65+,male,majority,30y+,university,upper class,0.627282790779749,1.0,after 2015,1.0,1.0,10238,12000.0,sedan,3,0,3,0.0
694648,65+,male,majority,30y+,university,middle class,0.3796239634762667,1.0,before 2015,1.0,1.0,92101,15000.0,sedan,4,1,1,0.0
51074,26-39,male,majority,0-9y,university,upper class,0.5061172054864829,1.0,after 2015,1.0,1.0,32765,9000.0,sedan,0,0,0,1.0
46088,26-39,male,majority,10-19y,high school,poverty,0.3625696492158224,0.0,before 2015,0.0,1.0,10238,,sedan,1,0,0,0.0
810819,65+,male,majority,30y+,university,upper class,0.4654514754475406,1.0,after 2015,1.0,1.0,10238,7000.0,sedan,5,0,15,0.0
560068,26-39,male,majority,10-19y,high school,working class,0.4082920061533436,1.0,before 2015,1.0,0.0,10238,10000.0,sedan,1,0,1,1.0
361864,26-39,male,majority,0-9y,university,working class,0.556325642994001,1.0,after 2015,0.0,1.0,10238,9000.0,sedan,0,0,0,0.0
645162,26-39,female,majority,10-19y,university,upper class,0.6423073532552126,1.0,after 2015,0.0,1.0,10238,13000.0,sports car,0,0,0,0.0
871213,26-39,male,majority,0-9y,university,middle class,0.5153255968906303,1.0,after 2015,0.0,1.0,10238,9000.0,sedan,0,0,0,1.0
265562,40-64,male,majority,10-19y,university,upper class,0.5450052865059094,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,1,1,4,0.0
446993,16-25,male,majority,0-9y,high school,poverty,0.3051450776813433,1.0,before 2015,0.0,0.0,10238,14000.0,sedan,0,0,0,0.0
520901,26-39,female,majority,0-9y,university,upper class,0.6373474577984933,1.0,after 2015,0.0,0.0,10238,16000.0,sedan,0,0,0,0.0
71810,16-25,female,majority,0-9y,none,poverty,0.2736237659745527,0.0,before 2015,0.0,1.0,10238,13000.0,sedan,0,0,0,1.0
28541,26-39,male,majority,10-19y,none,working class,0.4952767419940733,1.0,before 2015,0.0,0.0,10238,12000.0,sedan,1,0,3,1.0
243166,16-25,male,majority,0-9y,university,middle class,0.5771463962537063,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,0,0,0,0.0
55559,16-25,male,majority,0-9y,none,poverty,0.3539233358292851,0.0,before 2015,0.0,0.0,32765,7000.0,sedan,0,0,0,1.0
39537,16-25,male,majority,0-9y,university,upper class,0.660212050784453,1.0,before 2015,0.0,0.0,10238,14000.0,sedan,0,0,0,1.0
576595,65+,female,majority,30y+,university,upper class,0.6221266814858362,1.0,after 2015,1.0,1.0,92101,9000.0,sedan,1,0,0,0.0
325967,40-64,male,majority,0-9y,none,working class,0.4803057894369645,1.0,before 2015,0.0,1.0,10238,,sedan,0,0,0,1.0
167759,26-39,male,majority,10-19y,university,middle class,0.4541414580903294,1.0,after 2015,1.0,1.0,10238,6000.0,sedan,2,0,4,0.0
478473,16-25,male,majority,0-9y,high school,upper class,0.4453608620470372,1.0,before 2015,0.0,0.0,10238,14000.0,sedan,0,0,0,1.0
821932,65+,female,minority,30y+,university,upper class,,1.0,before 2015,1.0,1.0,32765,5000.0,sedan,4,3,1,0.0
383805,40-64,female,majority,0-9y,university,upper class,0.4745987661541453,1.0,after 2015,1.0,1.0,10238,13000.0,sedan,0,0,0,0.0
719567,40-64,female,minority,0-9y,none,poverty,0.3827473465971639,0.0,before 2015,1.0,1.0,10238,10000.0,sedan,0,0,0,1.0
571194,40-64,female,majority,20-29y,high school,poverty,0.3420137297724536,0.0,before 2015,1.0,1.0,32765,,sedan,6,1,2,0.0
632608,26-39,male,majority,10-19y,none,middle class,0.3627367243358606,1.0,before 2015,0.0,1.0,10238,14000.0,sedan,1,0,0,0.0
881826,40-64,female,majority,20-29y,university,upper class,0.5226753851810169,1.0,before 2015,1.0,1.0,92101,12000.0,sedan,3,1,1,0.0
666379,26-39,female,majority,0-9y,none,working class,0.4194646966156586,1.0,before 2015,0.0,0.0,10238,12000.0,sedan,0,0,0,1.0
235478,40-64,female,majority,20-29y,none,working class,0.4585473867377154,0.0,after 2015,0.0,1.0,10238,14000.0,sedan,1,0,0,0.0
658273,40-64,male,majority,20-29y,university,upper class,0.3426020227947669,1.0,before 2015,0.0,1.0,10238,12000.0,sedan,3,0,1,0.0
471970,65+,female,majority,10-19y,university,upper class,0.4740231554494119,1.0,before 2015,1.0,1.0,10238,8000.0,sedan,0,0,0,0.0
629213,26-39,female,majority,10-19y,university,upper class,0.5337010547648954,1.0,before 2015,0.0,1.0,32765,,sedan,2,0,1,1.0
424487,40-64,female,majority,20-29y,university,upper class,0.6281616833147726,1.0,after 2015,1.0,1.0,10238,10000.0,sedan,1,0,0,0.0
