City_Code,Region_Code,Accomodation_Type,Reco_Insurance_Type,Upper_Age,Lower_Age,Is_Spouse,Health Indicator,Holding_Policy_Duration,Holding_Policy_Type,Reco_Policy_Cat,Reco_Policy_Premium,Response
C22,1630,Rented,Individual,18,18,No,X1,,,14,3912.0,1
C33,475,Owned,Individual,39,39,No,X4,,,22,12840.0,1
C9,264,Owned,Individual,39,39,No,X4,2.0,3.0,5,10000.0,1
C1,843,Rented,Individual,32,32,No,,9.0,2.0,17,7620.0,0
C3,3545,Owned,Individual,36,36,No,X2,,,6,13904.0,0
C1,8,Owned,Individual,75,75,No,X1,,,7,23560.0,1
C19,3548,Owned,Individual,69,69,No,X2,,,19,20490.0,1
C4,387,Rented,Individual,31,31,No,X2,8.0,2.0,8,6300.0,0
C17,2293,Owned,Individual,51,51,No,X1,2.0,1.0,22,12160.0,1
C5,2295,Owned,Individual,51,51,No,X2,,,17,11358.0,1
C4,1840,Owned,Individual,72,72,No,X2,14+,3.0,7,16860.0,0
C3,4548,Owned,Individual,47,47,No,X2,3.0,3.0,21,15096.0,0
C4,2543,Owned,Individual,75,75,No,X4,14+,1.0,16,17052.0,1
C7,2904,Rented,Individual,34,34,No,,9.0,2.0,13,11180.0,1
C6,608,Rented,Individual,21,21,No,X5,,,20,7140.0,1
C2,3062,Owned,Individual,35,35,No,,2.0,4.0,22,10576.0,1
C2,4308,Owned,Joint,39,37,Yes,X2,,,21,18270.0,0
C3,1566,Owned,Joint,38,28,Yes,,3.0,1.0,16,16858.8,1
C1,46,Owned,Joint,71,65,Yes,X1,13.0,4.0,8,25625.6,0
C3,931,Rented,Individual,41,41,No,X3,,,4,13156.0,1
C12,3115,Rented,Individual,34,34,No,X1,1.0,2.0,20,12348.0,0
C2,674,Rented,Individual,58,58,No,X6,14+,3.0,11,17864.0,0
C18,523,Rented,Individual,32,32,No,,3.0,2.0,12,9344.0,1
C2,2940,Owned,Joint,42,39,Yes,X2,12.0,3.0,21,21436.8,1
C2,3486,Rented,Individual,23,23,No,,,,17,6320.0,0
C2,110,Owned,Joint,32,31,Yes,,,,14,14739.2,1
C1,2148,Owned,Individual,48,48,No,X2,,,19,14928.0,0
C7,2519,Rented,Individual,75,75,No,X4,14+,2.0,2,23446.0,1
C1,342,Owned,Individual,48,48,No,X2,14+,1.0,19,12740.0,1
C4,868,Rented,Individual,49,49,No,X2,,,12,10620.0,1
C3,5032,Rented,Individual,29,29,No,,6.0,3.0,8,9680.0,0
C7,3249,Owned,Individual,36,36,No,,,,19,13260.0,1
C2,521,Owned,Individual,67,67,No,,,,17,14328.0,0
C1,68,Owned,Joint,69,66,Yes,X3,,,22,20016.0,1
C16,3726,Rented,Individual,58,58,No,X2,,,19,15360.0,1
C1,505,Owned,Individual,67,67,No,X1,14+,1.0,19,17856.0,1
C3,2910,Owned,Individual,32,32,No,X4,1.0,3.0,18,12520.0,1
C7,3453,Rented,Individual,32,32,No,X2,6.0,1.0,22,7140.0,1
C1,1542,Rented,Individual,26,26,No,X1,,,19,9226.0,1
C4,4445,Owned,Individual,70,70,No,X1,6.0,4.0,17,21600.0,1
C2,21,Owned,Individual,52,52,No,,1.0,3.0,21,15964.0,0
C21,5844,Owned,Joint,69,66,Yes,X4,2.0,2.0,20,35305.6,0
C5,280,Owned,Joint,46,21,No,X1,13.0,3.0,21,22336.0,1
C3,2131,Owned,Individual,41,41,No,X2,8.0,1.0,17,15480.0,0
C13,1932,Rented,Individual,25,25,No,X3,,,10,12294.0,1
C3,2128,Rented,Individual,37,37,No,X1,4.0,3.0,2,12160.0,0
C9,995,Owned,Individual,36,36,No,X1,6.0,3.0,18,7980.0,0
C2,1366,Owned,Individual,69,69,No,X4,14+,4.0,22,20876.0,1
C2,2341,Owned,Individual,70,70,No,X1,14.0,1.0,22,19560.0,1
C14,690,Owned,Joint,75,73,Yes,X3,1.0,3.0,8,32132.8,0
C1,700,Owned,Individual,52,52,No,,1.0,1.0,12,13486.0,1
C2,2225,Rented,Individual,61,61,No,X3,14.0,4.0,22,21030.0,0
C1,1369,Owned,Individual,75,75,No,,,,17,22648.0,1
C9,3868,Rented,Individual,23,23,No,X2,2.0,3.0,14,10512.0,0
C1,3141,Owned,Individual,23,23,No,X2,2.0,2.0,15,3522.0,0
C1,145,Owned,Joint,75,73,Yes,X1,3.0,3.0,13,32148.0,0
C21,4831,Owned,Individual,32,32,No,X1,,,14,7056.0,1
C11,383,Rented,Joint,71,55,Yes,X5,2.0,2.0,17,26566.4,1
C2,789,Owned,Individual,58,58,No,X1,6.0,3.0,18,14404.0,0
C24,1279,Rented,Individual,58,58,No,X2,7.0,1.0,16,17500.0,1
C22,1808,Rented,Individual,23,23,No,,,,18,9660.0,1
C18,2068,Owned,Joint,59,48,Yes,,,,17,26582.4,1
C2,2685,Rented,Individual,21,21,No,X1,,,15,4014.0,0
C2,1082,Owned,Individual,72,72,No,,14+,4.0,14,16890.0,0
C4,596,Owned,Joint,52,48,Yes,X1,2.0,3.0,18,21824.0,1
C12,2983,Rented,Individual,24,24,No,X2,,,18,7290.0,1
C4,1367,Rented,Individual,33,33,No,X5,,,22,8652.0,1
C17,3392,Owned,Individual,19,19,No,X1,,,15,3816.0,1
C2,2180,Owned,Individual,61,61,No,X1,,,3,14234.0,1
C1,434,Owned,Individual,67,67,No,X2,11.0,4.0,17,16796.0,1
C13,842,Rented,Individual,21,21,No,X4,,,4,5368.0,0
C2,4375,Rented,Individual,28,28,No,X2,,,22,12432.0,1
C19,334,Owned,Individual,57,57,No,,14+,1.0,1,13032.0,0
C1,888,Rented,Individual,65,65,No,X3,1.0,3.0,12,14170.0,0
C4,554,Owned,Joint,47,46,Yes,X2,1.0,2.0,21,22240.4,0
C16,2811,Owned,Joint,34,33,Yes,,9.0,3.0,22,17850.0,1
C1,1314,Owned,Individual,28,28,No,,8.0,1.0,19,5480.0,0
C18,523,Owned,Joint,49,24,No,X1,8.0,2.0,16,16128.0,0
C3,3194,Owned,Individual,72,72,No,X1,2.0,4.0,17,20512.0,0
C1,2578,Rented,Individual,47,47,No,X2,,,8,11168.0,1
C2,3649,Rented,Individual,30,30,No,,3.0,4.0,22,10262.0,0
C26,2521,Owned,Individual,27,27,No,X3,,,19,12528.0,1
C4,1133,Owned,Individual,31,31,No,X3,,,8,9584.0,1
C10,532,Rented,Individual,51,51,No,,1.0,1.0,16,17752.0,0
C8,1557,Rented,Individual,56,56,No,,5.0,1.0,17,15144.0,1
C17,621,Owned,Individual,35,35,No,X1,,,12,8864.0,0
C3,3036,Owned,Individual,33,33,No,X2,4.0,1.0,18,14820.0,0
C6,2391,Owned,Individual,33,33,No,X2,2.0,2.0,16,8988.0,1
C11,480,Rented,Individual,72,72,No,X1,,,20,19168.0,0
C1,25,Owned,Individual,61,61,No,,9.0,1.0,18,15816.0,0
C10,490,Owned,Joint,75,74,Yes,X2,4.0,3.0,18,30464.0,0
C12,443,Rented,Individual,70,70,No,,14+,3.0,21,21120.0,1
C3,1475,Owned,Individual,31,31,No,X2,1.0,3.0,4,10440.0,0
C8,473,Owned,Joint,42,34,Yes,X1,1.0,3.0,1,13372.8,0
C5,4000,Rented,Individual,22,22,No,,,,8,5904.0,0
C22,2,Rented,Individual,52,52,No,X2,,,21,14928.0,0
C8,4099,Owned,Individual,47,47,No,X3,10.0,3.0,21,12870.0,0
C27,1224,Rented,Individual,47,47,No,X3,5.0,2.0,4,15652.0,0
C25,3899,Rented,Individual,64,64,No,X2,14+,2.0,17,16632.0,1
C2,1904,Owned,Joint,54,53,Yes,X4,3.0,3.0,3,26342.4,1
C21,5828,Owned,Individual,39,39,No,X4,,,17,11430.0,1
C6,143,Owned,Joint,30,29,Yes,,1.0,3.0,20,9216.0,0
C3,1078,Owned,Joint,41,18,No,X3,,,20,25233.6,0
C18,1917,Owned,Individual,49,49,No,X1,,,2,15600.0,0
C3,413,Owned,Individual,38,38,No,X3,3.0,3.0,22,8694.0,1
C5,2819,Rented,Individual,27,27,No,X3,,,18,10512.0,0
C3,1147,Owned,Joint,66,45,No,,5.0,1.0,17,23251.2,0
C17,1948,Rented,Joint,30,28,Yes,X2,2.0,1.0,1,15271.2,0
C3,72,Owned,Individual,43,43,No,,,,17,14366.0,1
C27,1704,Rented,Individual,22,22,No,,,,21,8208.0,0
C23,574,Owned,Joint,40,38,Yes,,14+,3.0,21,19118.4,1
C15,2400,Rented,Individual,30,30,No,X5,8.0,1.0,1,5540.0,0
C13,34,Owned,Individual,55,55,No,X1,1.0,2.0,17,18424.0,1
C2,2306,Owned,Joint,36,33,Yes,,6.0,3.0,3,16968.0,0
C3,245,Rented,Individual,19,19,No,X1,,,16,4548.0,0
C7,1697,Owned,Individual,26,26,No,X3,4.0,3.0,21,11556.0,0
C21,5543,Owned,Individual,33,33,No,,4.0,3.0,16,10736.0,0
C2,1744,Rented,Individual,38,38,No,X5,3.0,1.0,21,14542.0,1
C8,4191,Rented,Individual,27,27,No,X1,,,2,8246.0,0
C20,3790,Owned,Joint,75,72,Yes,X5,,,21,33573.0,1
C1,879,Rented,Individual,20,20,No,X1,,,13,7020.0,1
C2,4205,Owned,Individual,75,75,No,X2,14+,3.0,14,21998.0,1
C8,3176,Rented,Individual,32,32,No,X4,,,22,6530.0,1
C2,3530,Rented,Individual,20,20,No,X4,,,13,12112.0,0
C16,509,Rented,Individual,21,21,No,X3,,,19,10976.0,0
C1,1260,Owned,Individual,75,75,No,X2,,,22,17192.0,0
C1,817,Owned,Individual,53,53,No,X4,,,21,18480.0,0
C1,25,Owned,Joint,63,57,Yes,X2,,,20,28134.4,1
C20,132,Rented,Individual,23,23,No,X1,,,14,3150.0,0
C3,3253,Rented,Individual,32,32,No,X2,3.0,1.0,2,6972.0,1
C11,750,Owned,Individual,64,64,No,X3,,,20,14280.0,1
C4,1136,Rented,Individual,30,30,No,,3.0,3.0,22,7030.0,0
C1,386,Owned,Individual,63,63,No,X2,14+,4.0,5,14160.0,0
C11,486,Owned,Individual,42,42,No,X1,,,20,9856.0,0
C9,66,Rented,Individual,30,30,No,,1.0,1.0,15,7740.0,1
C1,1969,Rented,Individual,22,22,No,X2,,,22,6270.0,0
C3,797,Rented,Individual,50,50,No,X4,14+,3.0,16,12640.0,0
C3,1694,Rented,Joint,63,31,No,X3,12.0,4.0,19,25998.0,0
C15,2843,Owned,Individual,49,49,No,X2,,,22,14058.0,1
C1,1573,Rented,Individual,40,40,No,X1,14+,3.0,7,13360.0,1
C3,28,Rented,Individual,22,22,No,,,,21,6780.0,1
C2,936,Owned,Individual,45,45,No,X4,,,3,10016.0,0
C3,130,Rented,Individual,39,39,No,X1,2.0,1.0,22,15026.0,1
C3,707,Rented,Individual,35,35,No,X2,5.0,3.0,12,12100.0,0
C9,2274,Owned,Individual,34,34,No,,6.0,1.0,22,12840.0,0
C10,1852,Rented,Individual,22,22,No,X1,,,18,7580.0,0
C11,4294,Owned,Individual,38,38,No,X4,1.0,3.0,10,12006.0,1
C6,1230,Rented,Individual,34,34,No,X1,,,21,6972.0,1
C1,676,Rented,Individual,24,24,No,,,,22,3666.0,0
C27,1059,Owned,Joint,65,63,Yes,,1.0,3.0,20,29121.0,0
C16,40,Owned,Individual,36,36,No,X2,,,20,11880.0,1
C15,5874,Owned,Joint,75,61,Yes,X3,14+,3.0,1,27699.2,0
C15,228,Rented,Joint,35,34,Yes,X1,7.0,3.0,19,18368.0,1
C17,529,Rented,Joint,33,20,No,X2,12.0,2.0,22,13661.2,1
C7,243,Owned,Joint,30,28,Yes,X1,,,18,14187.6,0
C3,403,Rented,Individual,39,39,No,,,,2,8344.0,0
C2,1490,Owned,Joint,32,28,Yes,,,,17,15624.0,0
C1,1763,Owned,Joint,75,58,Yes,X5,10.0,3.0,18,27820.8,0
C1,889,Owned,Individual,24,24,No,X4,,,19,10336.0,1
C1,448,Owned,Joint,59,58,Yes,X4,6.0,4.0,12,19264.0,1
C10,2129,Rented,Individual,41,41,No,,5.0,3.0,18,14080.0,1
C22,2,Owned,Individual,20,20,No,X1,,,14,6030.0,1
C1,888,Rented,Individual,35,35,No,X3,13.0,2.0,20,7836.0,1
C1,552,Rented,Individual,26,26,No,,,,19,4960.0,0
C2,1550,Owned,Individual,56,56,No,X1,,,21,14640.0,1
C5,5724,Rented,Individual,27,27,No,X3,2.0,1.0,12,8820.0,1
C1,1767,Rented,Individual,40,40,No,,6.0,3.0,17,8540.0,0
C2,4233,Rented,Individual,22,22,No,X1,,,22,10402.0,0
C3,403,Owned,Joint,56,35,Yes,X3,4.0,3.0,14,28656.0,1
C23,1129,Owned,Individual,51,51,No,X3,8.0,2.0,17,16660.0,0
C4,897,Owned,Individual,56,56,No,X5,,,20,17948.0,1
C15,803,Rented,Individual,19,19,No,X1,,,15,7932.0,1
C7,4437,Rented,Individual,46,46,No,X4,1.0,2.0,17,13400.0,0
C21,4005,Owned,Joint,38,23,No,X3,2.0,2.0,13,15795.2,0
C7,196,Owned,Individual,60,60,No,,4.0,3.0,14,16230.0,0
C4,2524,Owned,Individual,53,53,No,X1,1.0,1.0,1,10736.0,0
C4,3563,Rented,Individual,36,36,No,X1,,,21,10620.0,0
C20,522,Owned,Individual,43,43,No,,,,17,9440.0,1
C2,849,Owned,Individual,42,42,No,X5,7.0,4.0,22,9044.0,1
C13,546,Rented,Individual,46,46,No,X1,4.0,3.0,6,13752.0,1
C16,404,Rented,Individual,21,21,No,X3,,,15,4808.0,1
C9,157,Owned,Individual,33,33,No,X2,6.0,3.0,7,8246.0,1
C24,618,Rented,Individual,28,28,No,X1,5.0,4.0,14,10980.0,0
C18,2363,Rented,Individual,24,24,No,X3,3.0,1.0,19,10752.0,0
C1,68,Owned,Individual,27,27,No,X2,4.0,3.0,16,7596.0,0
C27,1176,Rented,Individual,23,23,No,,,,14,7068.0,0
C1,39,Owned,Individual,29,29,No,X1,,,14,8960.0,1
C8,162,Rented,Individual,31,31,No,X1,4.0,2.0,17,9366.0,1
C10,1405,Owned,Individual,63,63,No,,6.0,3.0,18,13508.0,0
C20,814,Rented,Individual,25,25,No,,,,17,7320.0,1
C1,27,Owned,Individual,51,51,No,X4,10.0,3.0,5,13838.0,1
C1,284,Owned,Individual,57,57,No,X1,5.0,2.0,20,12600.0,0
C1,1920,Owned,Individual,45,45,No,,14+,4.0,22,11520.0,1
C1,4264,Owned,Individual,33,33,No,,2.0,1.0,12,6420.0,1
C1,99,Rented,Individual,26,26,No,X2,6.0,2.0,5,10272.0,0
C14,1102,Owned,Individual,71,71,No,X4,11.0,4.0,17,15782.0,1
C15,837,Owned,Joint,60,58,Yes,X2,14+,1.0,2,23283.0,1
C9,995,Owned,Individual,48,48,No,X4,4.0,3.0,22,16328.0,1
C2,2257,Rented,Individual,23,23,No,X1,,,14,3864.0,1
C1,622,Owned,Individual,48,48,No,,10.0,3.0,22,12280.0,0
C3,333,Rented,Individual,36,36,No,X3,6.0,3.0,18,14234.0,1
C1,4717,Owned,Individual,44,44,No,X2,,,19,8890.0,1
C7,6187,Owned,Individual,75,75,No,X1,5.0,3.0,22,19656.0,1
C10,570,Rented,Individual,49,49,No,X2,2.0,1.0,16,10224.0,0
C2,2162,Owned,Individual,67,67,No,X3,,,13,23460.0,0
C3,1548,Owned,Individual,25,25,No,X4,2.0,1.0,19,6910.0,1
C6,3136,Rented,Individual,41,41,No,X1,,,20,14496.0,1
C18,731,Rented,Individual,28,28,No,X2,,,16,5224.0,0
C25,4626,Rented,Individual,23,23,No,,,,1,6708.0,0
C1,24,Owned,Joint,73,71,Yes,X2,14+,3.0,18,30361.6,0
C5,2556,Owned,Individual,50,50,No,X3,3.0,1.0,18,15528.0,0
C8,1042,Owned,Individual,26,26,No,X3,,,5,9156.0,1
C3,311,Owned,Individual,59,59,No,X1,,,20,19544.0,1
C1,450,Rented,Joint,38,18,No,,,,16,18900.0,1
C2,524,Rented,Individual,20,20,No,,,,13,9408.0,1
C14,3522,Rented,Individual,55,55,No,X4,1.0,3.0,18,20250.0,0
C21,3371,Owned,Joint,59,49,Yes,X3,,,22,24153.6,1
C24,1104,Owned,Individual,75,75,No,,11.0,4.0,22,21760.0,1
C7,1743,Rented,Individual,29,29,No,X2,,,19,8124.0,0
C36,86,Rented,Individual,20,20,No,X2,,,22,7920.0,0
C2,2168,Owned,Individual,61,61,No,,14+,3.0,18,13772.0,0
C1,4491,Rented,Individual,26,26,No,X2,,,16,11106.0,0
C4,360,Rented,Individual,19,19,No,X3,,,19,2624.0,1
C1,551,Rented,Individual,27,27,No,X1,,,19,11682.0,1
C4,1622,Owned,Joint,60,52,Yes,X2,10.0,3.0,8,28416.0,1
C16,2271,Owned,Individual,68,68,No,X1,1.0,3.0,8,14904.0,0
C4,209,Rented,Individual,70,70,No,X1,2.0,1.0,16,17472.0,1
C1,145,Owned,Joint,69,42,Yes,X2,6.0,3.0,13,22191.0,0
C20,1087,Rented,Individual,38,38,No,,2.0,3.0,15,10170.0,1
C23,177,Owned,Individual,34,34,No,X2,2.0,3.0,18,6912.0,0
C6,1991,Owned,Individual,58,58,No,X4,3.0,3.0,22,12040.0,0
C2,867,Owned,Individual,49,49,No,X5,14+,4.0,17,12870.0,0
C9,928,Owned,Individual,59,59,No,X1,,,21,17696.0,1
C8,350,Rented,Individual,28,28,No,X1,7.0,3.0,22,9648.0,1
C22,575,Rented,Individual,23,23,No,X3,3.0,1.0,16,9408.0,1
C7,2024,Rented,Individual,39,39,No,,2.0,1.0,16,10272.0,0
C1,583,Owned,Individual,61,61,No,X2,2.0,1.0,16,16324.0,1
C11,4020,Owned,Individual,75,75,No,,13.0,2.0,20,23864.0,0
C17,5124,Owned,Joint,75,72,Yes,X2,4.0,4.0,17,34633.2,1
C20,6059,Rented,Individual,23,23,No,X1,,,22,4832.0,1
C6,338,Owned,Joint,60,52,Yes,,1.0,1.0,17,21907.2,0
C2,1403,Rented,Individual,59,59,No,X6,8.0,3.0,20,18760.0,0
C3,2922,Rented,Joint,61,49,Yes,,3.0,1.0,2,34201.6,0
C2,2278,Owned,Individual,51,51,No,X3,13.0,3.0,14,14080.0,0
C6,667,Owned,Individual,51,51,No,X2,14+,2.0,21,15456.0,0
C23,366,Rented,Individual,20,20,No,,,,20,5528.0,0
C1,886,Owned,Individual,69,69,No,,9.0,3.0,18,20366.0,1
C5,918,Rented,Joint,27,26,Yes,X3,3.0,4.0,21,11862.0,0
C1,1341,Rented,Individual,48,48,No,X2,,,19,12800.0,0
C26,2302,Rented,Individual,26,26,No,,,,16,5328.0,1
C1,8,Owned,Individual,72,72,No,X2,13.0,1.0,19,20400.0,1
C4,2236,Rented,Individual,26,26,No,X1,1.0,3.0,17,9968.0,0
C10,1453,Rented,Individual,26,26,No,X2,6.0,3.0,18,9968.0,1
C16,1363,Rented,Individual,23,23,No,X1,3.0,3.0,19,10240.0,1
C1,987,Owned,Joint,73,71,Yes,X4,10.0,4.0,21,22932.0,0
C2,2853,Rented,Individual,37,37,No,X1,5.0,4.0,17,7596.0,1
C1,1426,Owned,Individual,63,63,No,X4,,,13,17280.0,1
C15,1423,Owned,Individual,38,38,No,,,,20,11160.0,0
C2,4126,Owned,Joint,75,74,Yes,,11.0,4.0,22,27372.8,1
C15,4008,Owned,Individual,24,24,No,X2,,,5,10608.0,0
C29,355,Rented,Individual,28,28,No,X1,2.0,3.0,16,9696.0,0
C1,38,Owned,Individual,66,66,No,,14+,4.0,7,13776.0,0
C1,141,Owned,Individual,64,64,No,X6,3.0,2.0,12,18956.0,0
C1,4620,Rented,Individual,24,24,No,X1,,,17,5224.0,1
C1,1023,Rented,Individual,31,31,No,X3,2.0,1.0,22,14000.0,1
C2,353,Rented,Individual,35,35,No,X5,,,22,12060.0,0
C10,584,Rented,Individual,64,64,No,,4.0,1.0,1,15428.0,0
C18,3906,Owned,Individual,29,29,No,X2,4.0,1.0,13,9408.0,0
C4,1265,Rented,Individual,68,68,No,X1,,,7,17490.0,0
C22,331,Owned,Individual,26,26,No,X2,3.0,3.0,18,10476.0,0
C3,1208,Owned,Individual,54,54,No,,,,16,17914.0,1
C2,1639,Owned,Joint,44,43,Yes,X5,8.0,1.0,22,16419.2,1
C11,53,Rented,Individual,75,75,No,X2,14+,4.0,21,23560.0,0
C1,24,Owned,Joint,61,59,Yes,X1,14+,3.0,17,25536.0,1
C5,4133,Owned,Individual,60,60,No,X1,,,21,18360.0,0
C4,942,Rented,Individual,44,44,No,X2,,,10,11412.0,0
C7,2603,Rented,Individual,24,24,No,,,,21,6350.0,1
C2,725,Owned,Individual,49,49,No,X1,11.0,3.0,21,14304.0,1
C9,2634,Owned,Individual,60,60,No,X1,,,21,17360.0,1
C1,926,Rented,Individual,53,53,No,X1,,,20,13512.0,1
C4,1206,Rented,Individual,20,20,No,X1,,,2,9392.0,0
C3,238,Owned,Joint,36,18,No,X3,2.0,1.0,19,14915.6,0
C1,255,Owned,Joint,70,62,Yes,X3,14+,2.0,20,28022.4,0
C3,927,Rented,Joint,49,47,Yes,X4,3.0,3.0,18,22568.0,1
C18,1773,Rented,Individual,31,31,No,,,,2,6912.0,1
C18,3451,Rented,Individual,73,73,No,X2,,,22,19712.0,0
C33,1758,Owned,Individual,51,51,No,,1.0,2.0,22,12340.0,1
C12,115,Owned,Individual,52,52,No,X1,3.0,2.0,22,13880.0,0
C20,549,Owned,Individual,48,48,No,X1,7.0,4.0,22,14950.0,1
C2,1847,Owned,Individual,43,43,No,X4,,,14,10820.0,0
C6,253,Rented,Individual,22,22,No,X2,,,2,6110.0,0
C5,385,Owned,Individual,48,48,No,X2,2.0,1.0,20,17914.0,1
C21,5203,Rented,Individual,35,35,No,X2,12.0,1.0,20,9920.0,1
C4,3198,Rented,Individual,57,57,No,,3.0,3.0,14,12160.0,0
C3,2627,Rented,Individual,31,31,No,X3,,,18,6670.0,0
C7,1497,Rented,Individual,61,61,No,X1,,,15,13112.0,1
C18,3328,Rented,Individual,36,36,No,,14+,1.0,17,8424.0,0
C2,1034,Rented,Individual,19,19,No,,,,12,6940.0,1
C1,556,Rented,Individual,28,28,No,X3,,,12,8848.0,0
C2,18,Owned,Individual,24,24,No,X3,,,22,4404.0,0
C1,888,Rented,Individual,46,46,No,X2,,,16,12680.0,1
C6,1760,Owned,Individual,68,68,No,X2,14+,4.0,18,16072.0,0
C2,1034,Owned,Individual,48,48,No,X4,3.0,2.0,13,11142.0,1
C1,2637,Owned,Individual,75,75,No,X2,,,20,19328.0,1
C1,25,Owned,Individual,67,67,No,,,,18,15264.0,0
C10,124,Rented,Individual,56,56,No,X1,3.0,1.0,18,14420.0,0
C22,4254,Owned,Individual,75,75,No,X2,,,1,15008.0,0
C23,1180,Rented,Individual,55,55,No,,2.0,4.0,21,13178.0,1
C11,315,Owned,Joint,25,24,No,,,,19,16329.6,1
C4,151,Rented,Joint,36,34,Yes,X4,6.0,1.0,19,20480.0,1
C2,562,Rented,Individual,65,65,No,X1,9.0,3.0,11,24140.0,1
C1,1979,Owned,Individual,66,66,No,X3,,,20,20740.0,1
C17,1013,Owned,Individual,51,51,No,X4,,,22,14432.0,0
C2,2209,Owned,Individual,53,53,No,X1,,,11,17808.0,1
C9,1558,Owned,Individual,68,68,No,,2.0,2.0,17,15312.0,1
C36,86,Owned,Individual,75,75,No,X2,,,21,19110.0,0
C2,905,Rented,Individual,44,44,No,X1,9.0,3.0,18,16008.0,0
C1,1737,Rented,Individual,19,19,No,X6,,,22,7050.0,0
C20,5168,Owned,Joint,63,28,No,X2,,,17,21153.0,0
C9,1611,Owned,Individual,56,56,No,X2,8.0,2.0,4,16744.0,0
C7,4773,Owned,Individual,34,34,No,,2.0,3.0,18,13420.0,1
C2,479,Owned,Individual,59,59,No,X4,12.0,3.0,18,15334.0,1
C2,3450,Owned,Joint,65,63,Yes,X3,10.0,3.0,18,24486.0,0
C15,2884,Owned,Individual,51,51,No,X3,,,2,16016.0,0
C12,965,Rented,Individual,38,38,No,X1,4.0,1.0,19,7872.0,1
C2,1171,Owned,Individual,75,75,No,X3,,,11,25004.0,0
C6,510,Rented,Individual,22,22,No,X1,,,20,8400.0,0
C16,395,Rented,Individual,31,31,No,X1,,,18,6220.0,0
C4,2236,Rented,Individual,31,31,No,X1,,,10,11358.0,0
C3,992,Rented,Individual,47,47,No,X2,6.0,1.0,12,16640.0,1
C3,2791,Rented,Individual,23,23,No,X3,1.0,3.0,18,6670.0,1
C26,1248,Owned,Individual,31,31,No,X1,10.0,3.0,13,11232.0,1
C29,1467,Owned,Individual,57,57,No,,,,4,16100.0,0
C28,600,Owned,Joint,44,35,Yes,X3,,,2,15494.4,1
C3,2900,Owned,Individual,75,75,No,X2,2.0,3.0,2,19764.0,0
C2,2016,Rented,Individual,27,27,No,X3,,,18,5680.0,1
C2,14,Owned,Joint,44,42,Yes,X2,,,22,16732.8,1
C2,479,Rented,Joint,75,55,Yes,,,,17,32606.0,0
C13,2481,Rented,Individual,28,28,No,X2,,,6,11304.0,0
C1,270,Owned,Individual,21,21,No,X3,,,22,7668.0,0
C3,2998,Owned,Individual,48,48,No,,7.0,2.0,19,16170.0,0
C4,3962,Rented,Individual,19,19,No,X1,,,12,3858.0,1
C21,5929,Owned,Joint,42,41,Yes,X2,1.0,3.0,9,19790.4,1
C6,3182,Rented,Joint,73,65,Yes,X1,,,12,28713.0,0
C23,140,Owned,Individual,60,60,No,,,,21,16488.0,0
C1,1443,Owned,Individual,52,52,No,X1,14.0,1.0,19,15648.0,1
C1,2176,Owned,Joint,49,41,Yes,X4,,,2,14616.0,0
C1,24,Owned,Joint,47,44,No,X1,14+,4.0,22,25662.0,1
C6,202,Owned,Individual,39,39,No,X3,,,1,6660.0,0
C3,1592,Owned,Individual,41,41,No,,3.0,3.0,18,13288.0,0
C33,1758,Owned,Individual,26,26,No,,,,4,11160.0,0
C1,63,Owned,Individual,54,54,No,X4,14+,3.0,21,18200.0,1
C5,1535,Rented,Individual,29,29,No,X1,1.0,1.0,20,8676.0,1
C20,317,Rented,Individual,52,52,No,X2,,,5,17976.0,0
C21,5694,Owned,Individual,48,48,No,,,,13,10224.0,1
C20,323,Owned,Individual,48,48,No,X4,2.0,3.0,14,11400.0,0
C2,2344,Rented,Individual,25,25,No,X1,3.0,4.0,22,7176.0,1
C2,725,Rented,Individual,24,24,No,X6,,,15,3744.0,1
C2,17,Owned,Individual,38,38,No,X2,,,17,13354.0,1
C18,980,Rented,Individual,23,23,No,X2,,,20,9548.0,1
C1,1526,Owned,Joint,73,64,Yes,X2,11.0,3.0,13,26387.2,0
C2,2548,Rented,Individual,38,38,No,X2,5.0,3.0,3,7848.0,0
C2,832,Rented,Individual,19,19,No,X4,,,22,5118.0,0
C1,906,Rented,Individual,26,26,No,X5,3.0,3.0,20,6760.0,0
C16,404,Rented,Individual,50,50,No,X3,,,19,14400.0,1
C1,19,Owned,Individual,39,39,No,X2,,,21,11862.0,1
C2,3483,Owned,Individual,53,53,No,X1,9.0,2.0,11,15652.0,1
C9,358,Owned,Individual,46,46,No,X1,4.0,4.0,18,12660.0,0
C20,1068,Rented,Individual,58,58,No,X2,,,18,11800.0,0
C2,2940,Owned,Individual,70,70,No,X5,,,21,22860.0,0
C8,4950,Rented,Individual,52,52,No,X5,14.0,1.0,2,13728.0,0
C5,1569,Rented,Individual,46,46,No,X1,1.0,1.0,19,11600.0,1
C21,5206,Owned,Individual,58,58,No,,,,13,11836.0,0
C3,972,Rented,Individual,45,45,No,,2.0,3.0,16,13860.0,1
C18,3044,Rented,Individual,33,33,No,X4,4.0,3.0,21,9226.0,0
C30,394,Rented,Individual,26,26,No,,3.0,3.0,18,8064.0,0
C3,3025,Rented,Individual,21,21,No,X1,,,18,4080.0,0
C3,3866,Owned,Individual,54,54,No,X4,4.0,3.0,18,15768.0,0
